Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
28656,-37.804901,144.988962,59 Gipps,COLLINGWOOD,4250000,house,2012,2,1,0,SC_068,1842,19976,423,10,0,hospital_170,757,S_175,469
20410,-37.770602,144.970615,116 Evans Street,BRUNSWICK,8680000,house,2013,2,1,0,SC_103,4419,19968,1022,21,0,hospital_144,1575,S_074,938
95907,-37.92024994,145.02771,5 Sunnyside Grove,BENTLEIGH,8250000,house,2009,3,1,2,SC_046,2337,19938,873,39,0,hospital_110,1633,S_107,1266
17864,-37.705741,144.905821,91 Outlook Drive,GLENROY,9380000,house,2015,4,2,2,SC_010,1902,20032,1012,32,0,hospital_184,4070,S_209,1601
54858,-37.841051,145.085429,10 Beech Street,CAMBERWELL,19520000,house,2014,3,1,0,SC_099,3043,19850,927,31,0,hospital_089,1977,S_160,1436
34645,-37.694424,144.981538,30 Lockton Avenue,RESERVOIR,4360000,house,2015,3,1,2,SC_030,5053,19961,2114,35,0,hospital_139,2959,S_161,2121
48003,-37.795511,145.03141000000005,176a Princess Street,KEW,3652000,house,2016,3,1,1,SC_083,2802,19931,1906,21,0,hospital_029,944,S_039,1142
4429,-37.827118,144.875231,4 Stephenson Street,SPOTSWOOD,8890000,house,2010,3,2,3,SC_033,2504,19995,1018,18,0,hospital_056,3904,S_056,2693
40384,-37.678613,145.05641,31 Waxflower Crescent,BUNDOORA,6001000,house,2016,2,2,2,SC_062,3945,45795,3410,46,0,hospital_041,1543,S_155,2240
71367,-37.852233,145.232145,29 Yorkminster Avenue,WANTIRNA,4128000,house,2010,4,2,2,SC_032,4405,19871,2877,45,0,hospital_179,511,S_226,1927
86268,-37.903929,145.005802,19 Oakwood Avenue,BRIGHTON,32300000,house,2010,5,3,2,SC_023,4487,19952,300,20,0,hospital_013,1069,S_151,267
16113,-37.70129013,144.9003601,6 Alder Court,GOWANBRAE,3888000,house,2008,3,2,2,SC_010,1850,20031,1527,34,0,hospital_184,4584,S_209,2147
85004,-37.88320541,144.98435969999997,5/43 Ormond Road,ELWOOD,12208000,house,2009,2,1,1,SC_015,1647,19955,1254,15,0,hospital_116,2210,S_133,1366
96229,-37.917514,145.047508,8 Buckingham Avenue,BENTLEIGH,13275000,house,2011,3,1,2,SC_046,2576,19939,923,37,0,hospital_159,1784,S_107,525
85873,-37.89779663,145.008728,90 Gardenvale Road,GARDENVALE,7450000,house,2008,2,1,2,SC_023,3844,19953,419,19,0,hospital_013,427,S_151,995
33338,-37.698487,144.982056,1 Adam Court,RESERVOIR,7395000,house,2013,3,2,2,SC_030,4708,19961,2056,35,0,hospital_139,2549,S_161,2320
16515,-37.707345,144.90628999999996,139 Loongana Avenue,GLENROY,8040000,house,2012,4,1,2,SC_010,1859,20032,1012,32,0,hospital_184,3893,S_209,1567
80173,-38.002995,145.160575,36 Peppertree Street,KEYSBOROUGH,4160000,house,2012,3,2,2,SC_057,1600,19889,3872,50,0,hospital_096,1387,S_079,1519
45997,-37.718363,145.131073,26 Margaret Avenue,MONTMORENCY,10660000,house,2012,3,2,2,SC_051,5579,19986,908,40,0,hospital_075,2664,S_194,2400
94038,-38.06099,145.127768,77 Bondi Road,BONBEACH,8175000,house,2013,3,1,0,SC_070,5693,19859,741,52,0,hospital_096,8402,S_077,1277
52583,-37.83156470000001,144.9913209,191 Dover Street,CREMORNE,6507000,house,2012,3,1,1,SC_024,1548,19907,765,6,0,hospital_196,831,S_102,1780
90757,-37.97294,145.060261,5 Booker Street,CHELTENHAM,7857000,house,2014,4,2,2,SC_003,2536,19866,861,37,0,hospital_055,1064,S_011,979
32251,-37.735717,145.003523,20 West Street,PRESTON,8240000,house,2016,4,2,2,SC_103,452,20012,422,27,0,hospital_139,2077,S_084,169
23694,-37.650649,144.906384,52 Dunfermline Ave,GREENVALE,9255000,house,2010,4,3,2,SC_072,1395,44817,2082,39,0,hospital_104,1237,S_211,2471
77583,-37.932537,145.180459,18  Hubbard Ave,MULGRAVE,8250000,house,2011,3,2,2,SC_073,2964,19913,3032,43,0,hospital_161,2946,S_067,804
23258,-37.736564,144.979471,9 Spring Street,COBURG,10320000,house,2016,4,2,2,SC_103,2007,19964,1503,30,0,hospital_144,2318,S_030,855
69869,-37.87010193,145.0717621,29A St Georges Crescent,ASHBURTON,10710000,house,2008,2,1,0,SC_042,1913,19847,721,36,0,hospital_108,1020,S_112,1975
44840,-37.688018,145.103369,3 Kowa Court,GREENSBOROUGH,7590000,house,2016,4,2,0,SC_062,4341,19985,1825,38,0,hospital_075,1918,S_210,1681
23326,-37.656266,144.902019,1 Stella Court,GREENVALE,5040000,house,2009,4,2,2,SC_072,1883,44817,2183,39,0,hospital_104,1736,S_211,2546
86568,-37.916185,144.988648,31 Manor Street,BRIGHTON,24650000,house,2015,3,2,2,SC_046,5077,19951,682,22,0,hospital_156,554,S_150,551
1418,-37.806886,144.884895,77 Williamstown Road,SEDDON,10880000,house,2014,3,1,2,SC_043,2530,20023,566,19,0,hospital_056,1535,S_201,1341
44370,-37.713265,145.107214,16 Piccadilly Close,GREENSBOROUGH,6420000,house,2015,3,1,2,SC_017,5829,19985,1040,38,0,hospital_075,913,S_020,1143
73765,-37.85287857,145.2696381,5 Devenish Road,BORONIA,3553000,house,2008,3,1,2,SC_032,5730,19870,1248,49,0,hospital_002,315,S_139,1129
44530,-37.71904755,145.1083679,2 Lumleah Court,GREENSBOROUGH,6020000,house,2009,3,2,2,SC_009,5386,19986,1231,40,0,hospital_075,1565,S_020,1757
21493,-37.77279,144.965141,7 Garden Street,BRUNSWICK,8850000,house,2012,3,1,3,SC_008,4367,19969,616,20,0,hospital_144,1908,S_138,462
96438,-37.99961853,145.2676849,11 KILBERRY CRES,HALLAM,3000000,house,2009,4,2,2,SC_077,1809,19885,2025,58,0,hospital_119,4568,S_212,597
51718,-37.783741,145.10636100000005,9 Hillingdon Crescent,DONCASTER,18620000,house,2010,5,3,2,SC_091,1767,19896,3973,33,0,hospital_194,1396,S_046,1317
37355,-37.64914703,145.04461669999995,37 Plowman Court,EPPING,4800000,house,2009,3,2,2,SC_062,3614,20005,1327,43,0,hospital_053,2493,S_096,2616
5121,-37.863546,144.834485,3 Fisher Court,ALTONA,14280000,house,2015,3,2,2,SC_033,4244,19926,585,30,0,hospital_141,5018,S_128,633
65764,-37.781223,145.331285,14 Lancaster Road,MOOROOLBARK,5225000,house,2011,4,2,2,SC_084,2988,19877,1707,54,0,hospital_113,2978,S_168,2709
37807,-37.654474,145.026858,83 Grand Parade,EPPING,4180000,house,2010,3,2,1,SC_062,5178,20005,370,43,0,hospital_053,969,S_229,1520
74625,-37.900213,145.04918999999995,15 Melton Avenue,CARNEGIE,10560000,house,2012,4,2,2,SC_041,1912,19941,905,35,0,hospital_126,2619,S_015,1532
55293,-37.843389,145.093724,21 Regent Street,CAMBERWELL,13605000,house,2013,3,2,2,SC_037,3703,19849,1475,33,0,hospital_089,1563,S_160,2205
81651,-37.992188,145.23679099999995,10 Photinia Street,DOVETON,3736000,house,2016,3,1,2,SC_077,1765,19888,2387,53,0,hospital_119,1750,S_184,1864
38928,-37.7736689,145.04122819999995,5 Latham Street,IVANHOE,15480000,house,2008,4,2,1,SC_001,642,19932,282,22,0,hospital_039,1470,S_219,605
74718,-37.896333,145.048049,19 Miller Street,CARNEGIE,19650000,house,2015,3,2,1,SC_041,1591,19942,897,32,0,hospital_126,2563,S_015,1211
48755,-37.807414,145.012662,8 Raven Street,KEW,17760000,house,2014,4,2,2,SC_083,2485,19976,1694,10,0,hospital_032,327,S_076,1522
38119,-37.769998,145.017665,217 Rathmines Street,FAIRFIELD,14300000,house,2014,4,1,1,SC_001,2135,19930,1022,19,0,hospital_035,1170,S_219,2126
17065,-37.709817,144.905684,32 Pengana Avenue,GLENROY,7252000,house,2013,4,2,3,SC_010,1714,20032,1174,32,0,hospital_184,3616,S_209,1668
97082,-38.001656,145.255697,9 Charles Avenue,HALLAM,4020000,house,2015,3,1,1,SC_077,758,19885,2175,58,0,hospital_119,3711,S_212,939
41180,-37.678194,145.04875900000005,8 Lemon Gum Parade,BUNDOORA,4158000,house,2012,4,2,2,SC_062,4381,20007,3047,38,0,hospital_041,1935,S_155,2345
87023,-37.90898132,144.999176,7 Collins Street,BRIGHTON,39450000,house,2009,4,3,2,SC_015,4770,19952,546,20,0,hospital_156,738,S_151,599
56933,-37.852066,145.118029,9 Havelock Street,BURWOOD,17000000,house,2016,3,1,1,SC_042,3654,19840,2454,27,0,hospital_047,1710,S_097,1441
95649,-37.904134,145.053888,367 Koornang Road,ORMOND,5850000,house,2011,2,1,2,SC_041,2198,19941,1258,35,0,hospital_159,2312,S_015,1845
94119,-38.072629,145.126417,17 Tennyson Street,CARRUM,2792000,house,2013,3,1,3,SC_070,5220,19858,432,55,0,hospital_043,8541,S_077,2235
51263,-37.791226,145.117676,32 Caringal Avenue,DONCASTER,6880000,house,2012,4,2,3,SC_091,865,20042,3134,30,0,hospital_194,2003,S_188,729
62797,-37.836656,145.242354,28 Orchard Grove,HEATHMONT,10855000,house,2016,4,2,1,SC_032,2915,19871,948,45,0,hospital_179,1930,S_139,2269
65449,-37.79608536,145.3137054,60 Hawthory Road,KILSYTH,13575000,house,2006,3,2,0,SC_022,2715,19877,1267,54,0,hospital_113,5242,S_224,736
68075,-37.84730911,145.0057221,37 May Road,TOORAK,17040000,house,2009,2,1,1,SC_038,782,19947,437,20,0,hospital_097,727,S_115,91
81859,-37.98230362,145.24296569999996,18 LEIGH CRT,DOVETON,3240000,house,2009,3,1,2,SC_112,2505,19888,3039,53,0,hospital_119,2129,S_195,1403
46329,-37.698263,145.162173,1 Kirwin Avenue,ELTHAM,11840000,house,2015,3,2,2,SC_051,2746,19987,2120,44,0,hospital_075,5018,S_194,1899
39605,-37.681383,145.05130400000004,13 Blushing way,BUNDOORA,13520000,house,2011,4,2,2,SC_062,4474,20007,3264,38,0,hospital_041,1521,S_155,1953
92952,-37.986818,145.096522,20 Keefer Street,MORDIALLOC,8260000,house,2014,3,1,1,SC_003,1865,19864,1904,42,0,hospital_001,2121,S_003,1725
73159,-37.84701157,145.2980957,2 Mitchell Avenue,BORONIA,3726000,house,2008,4,2,2,SC_049,5351,19869,1921,53,0,hospital_049,2200,S_146,1978
49311,-37.809077,145.065501,27 Kitchener Street,DEEPDENE,21000000,house,2013,5,2,2,SC_099,1822,19892,1887,26,0,hospital_064,1513,S_137,1780
79111,-37.95956039,145.1625824,43 Woodward Street,SPRINGVALE,3200000,house,2009,3,1,1,SC_057,3810,19891,341,45,0,hospital_124,1889,S_075,1177
61803,-37.8144005,145.2137716,32 Heatherbrae Avenue West,RINGWOOD,28000000,house,2010,3,2,2,SC_032,1336,19901,508,41,0,hospital_010,1785,S_040,1345
24095,-37.701361,144.974315,18 Lanigan Street,FAWKNER,7212000,house,2015,3,1,2,SC_030,4059,19961,1362,35,0,hospital_139,2762,S_161,1932
11199,-37.778621,144.934133,189 Cashmere Street,TRAVANCORE,19360000,house,2014,3,1,1,SC_011,1637,20040,1070,14,0,hospital_102,956,S_086,1100
62345,-37.798025,145.243034,83 Mullum Mullum Road,RINGWOOD,9945000,house,2010,3,1,0,SC_032,2062,19879,1675,46,0,hospital_105,1460,S_157,1063
83047,-37.888622,145.25515,16 Anne Road,KNOXFIELD,3700000,house,2010,3,1,2,SC_049,4708,19868,3606,55,0,hospital_049,3776,S_027,2320
12629,-37.721427,144.77878,20 Coleridge Drive,DELAHEY,5525000,house,2014,3,1,2,SC_107,2603,20001,1581,36,0,hospital_057,5366,S_094,2140
86671,-37.909808,144.990733,38 Grosvenor Street,BRIGHTON,24000000,house,2011,4,2,2,SC_015,4661,19951,768,22,0,hospital_198,132,S_150,477
81049,-37.993155,145.22364,24 Wedge Street,DANDENONG,3609000,house,2011,3,1,2,SC_112,1010,19888,1271,53,0,hospital_119,983,S_184,916
50141,-37.77522278,145.088913,3 Stanley Street,BULLEEN,8658000,house,2009,4,2,3,SC_009,1098,19935,3202,27,0,hospital_194,2324,S_154,993
92657,-37.998694,145.08046000000004,12 Randell Street,PARKDALE,15260000,house,2014,3,2,2,SC_003,3160,19864,723,42,0,hospital_001,1120,S_119,1177
52733,-37.821212,145.010187,22 Stawell Street,RICHMOND,10065000,house,2011,2,1,0,SC_038,2162,19906,744,12,0,hospital_122,592,S_076,1822
72373,-37.848464,145.262724,4 Ozone Road,BAYSWATER,2970000,house,2016,4,2,2,SC_032,4969,19870,888,49,0,hospital_002,916,S_139,713
13516,-37.71746445,144.77529909999996,8 Smart Court,DELAHEY,2128000,house,2008,3,1,0,SC_107,3031,20000,1821,39,0,hospital_057,5903,S_094,1689
80695,-37.97108,145.20263,10 Janice Grove,DANDENONG,2880000,house,2010,3,2,2,SC_112,2090,19889,1255,50,0,hospital_018,905,S_183,1639
42096,-37.729392,145.095252,33 Broadlea Crescent,VIEWBANK,5040000,house,2012,3,1,1,SC_017,3762,19984,2287,34,0,hospital_075,2858,S_020,2782
7430,-37.742198,144.765695,33 Entally Drive,ALBANVALE,4354000,house,2014,3,2,2,SC_048,2364,20001,2857,36,0,hospital_057,4754,S_070,1177
2563,-37.786259,144.878031,90 Ballarat Road,MAIDSTONE,6435000,house,2014,4,1,2,SC_052,1649,20023,1846,19,0,hospital_056,1049,S_149,1671
8186,-37.75095,144.782523,18 Longwood Avenue,CAIRNLEA,5556000,house,2011,3,2,1,SC_107,3424,20002,1685,33,0,hospital_057,3008,S_152,632
21072,-37.770268,144.96318200000005,33 Eveline Street,BRUNSWICK,8880000,house,2011,2,1,0,SC_011,4353,19968,425,21,0,hospital_144,1712,S_074,284
47233,-37.697617,145.163142,48 Leane Drive,ELTHAM,7029000,house,2015,4,2,3,SC_051,2683,19987,2228,44,0,hospital_075,5113,S_194,1987
1022,-37.80532074,144.89534,42 Pilgrim Street,SEDDON,5192000,house,2007,3,1,0,SC_011,3141,19997,411,14,0,hospital_003,1556,S_201,561
8697,-37.759861,144.778238,9 Furlong Road,CAIRNLEA,5580000,house,2015,4,2,3,SC_048,4406,20002,2544,33,0,hospital_057,3192,S_152,878
5344,-37.86181,144.823698,8 Campbell Court,ALTONA,7969000,house,2011,3,2,2,SC_033,4405,19926,791,30,0,hospital_141,5964,S_128,884
25401,-37.5890263,144.9340695,14 Foxglove Lane,CRAIGIEBURN,5088000,house,2014,3,1,1,SC_110,1138,40221,1641,46,0,hospital_104,6970,S_178,554
6737,-37.788717,144.840537,43 Cornwall Road,SUNSHINE,6240000,house,2011,3,1,2,SC_102,939,20021,674,25,0,hospital_174,1415,S_080,1025
89983,-37.962657,145.044837,13 Wembley Avenue,CHELTENHAM,3280000,house,2016,4,2,3,SC_079,1541,19866,962,37,0,hospital_082,1078,S_023,1027
24564,-37.714129,144.963033,7 Tabilk Street,FAWKNER,6955000,house,2015,3,1,1,SC_030,2330,19962,226,33,0,hospital_139,3108,S_004,2281
58308,-37.815655,145.141155,7 Tara Avenue,BLACKBURN,9180000,house,2015,2,1,2,SC_037,1690,19897,572,35,0,hospital_158,1890,S_147,1780
31185,-37.758419,144.993978,354a St Georges Road,THORNBURY,4080000,house,2011,2,1,2,SC_103,2211,20014,551,23,0,hospital_035,1319,S_105,1179
9384,-37.859317,144.723431,20 Minter Court,TRUGANINA,4563000,house,2015,5,2,2,SC_053,1976,46468,2415,32,0,hospital_073,4339,S_007,1934
17194,-37.697969,144.909451,4 Moonee Boulevard,GLENROY,5760000,house,2015,3,1,2,SC_059,2416,20031,646,34,0,hospital_184,4950,S_209,1562
51255,-37.791901,145.107778,31 Massey Street,DONCASTER,10656000,house,2016,3,2,2,SC_091,1689,19896,3070,33,0,hospital_194,2168,S_136,1474
30590,-37.757661,145.007638,109 Rossmoyne Street,THORNBURY,17270000,house,2016,4,2,1,SC_103,2074,20014,849,23,0,hospital_035,585,S_105,814
58221,-37.826009,145.148948,58 Main Street,BLACKBURN,16800000,house,2009,4,2,2,SC_002,2114,19898,668,35,0,hospital_060,996,S_018,619
45191,-37.685656,145.10341,5 Lear Court,GREENSBOROUGH,7200000,house,2015,4,2,3,SC_062,4098,19985,2081,38,0,hospital_075,2179,S_210,1944
59272,-37.80709457,145.20010380000005,1/7-11 Moresby Street,MITCHAM,6150000,house,2009,3,1,1,SC_088,2261,19900,1410,39,0,hospital_070,632,S_040,2577
32360,-37.744642,145.014848,23 O'Keefe Street,PRESTON,13872000,house,2014,4,3,2,SC_103,1267,20013,1297,25,0,hospital_035,2125,S_105,1219
96772,-37.99959946,145.25662230000003,34 Charles Avenue,HALLAM,5202000,house,2009,3,2,1,SC_077,959,19885,2326,58,0,hospital_119,3675,S_212,978
50722,-37.792548,145.109916,100 Wilsons Road,DONCASTER,15470000,house,2015,4,1,2,SC_091,1539,19896,3017,33,0,hospital_194,2189,S_188,1384
85119,-37.883071,144.97978,8 Wilton Grove,ELWOOD,16900000,house,2013,4,2,1,SC_015,1603,19955,1575,15,0,hospital_009,2526,S_133,1614
12684,-37.714982,144.767355,22 Anakie Walk,DELAHEY,5700000,house,2010,3,2,2,SC_048,3030,20000,1655,39,0,hospital_057,6549,S_094,1613
10004,-37.787713,144.931983,12 Shields Street,FLEMINGTON,10700000,house,2014,5,2,2,SC_011,1515,20040,268,14,0,hospital_114,781,S_086,366
4778,-37.869407,144.825495,1/167 Queen Street,ALTONA,10670000,house,2015,3,2,2,SC_033,5111,19926,443,30,0,hospital_141,5858,S_128,426
72742,-37.86554718,145.2632294,1/232 Scoresby Road,BORONIA,2424000,house,2008,4,2,2,SC_049,5095,19869,1944,53,0,hospital_002,1203,S_024,1925
29500,-37.765391,144.989234,158 Beavers Road,NORTHCOTE,8960000,house,2011,2,1,2,SC_103,3083,20015,703,21,0,hospital_035,1661,S_105,2036
25149,-37.581485,144.92281200000005,11 Somersby Road,CRAIGIEBURN,5600000,house,2015,3,2,1,SC_005,797,40221,2897,46,0,hospital_104,7707,S_178,1707
40210,-37.699946,145.050145,27 Warramunga Road,BUNDOORA,8352000,house,2012,4,2,2,SC_047,4638,19984,3207,34,0,hospital_037,661,S_155,438
59035,-37.82288742,145.1856995,53 Rooks Road,MITCHAM,4257000,house,2008,3,1,1,SC_088,669,19900,774,39,0,hospital_010,1569,S_202,841
27097,-37.585569,144.930592,5 Fairfield Glade,CRAIGIEBURN,2160000,house,2011,3,2,2,SC_005,1516,40221,2129,46,0,hospital_104,7305,S_178,985
79554,-37.999523,145.149318,11 Latrobe Avenue,KEYSBOROUGH,7470000,house,2015,4,2,2,SC_057,2238,19890,4335,48,0,hospital_096,2013,S_079,2153
27788,-37.587189,144.91558,8 Marathon Blvd,CRAIGIEBURN,7174000,house,2014,4,2,2,SC_016,651,40221,2939,46,0,hospital_104,7082,S_178,1793
38741,-37.75969600000001,145.030977,22 Liberty Parade,IVANHOE,10755000,house,2010,3,1,0,SC_001,1320,19933,1633,23,0,hospital_039,409,S_219,1342
53713,-37.833056,144.997456,710/8 Howard Street,RICHMOND,6525000,house,2010,3,2,2,SC_038,1265,19907,742,6,0,hospital_196,559,S_102,1248
16586,-37.707,144.907309,151 Loongana Avenue,GLENROY,4565000,house,2012,3,1,2,SC_010,1957,20032,915,32,0,hospital_184,3934,S_209,1474
88490,-37.951915,145.024263,15 Clements Street,HIGHETT,15520000,house,2014,4,2,3,SC_079,1508,19872,1594,40,0,hospital_058,1170,S_214,747
2716,-37.81327057,144.8804321,11 Severn Street,YARRAVILLE,5616000,house,2008,2,1,0,SC_043,2745,19996,884,15,0,hospital_056,2298,S_201,2082
74830,-37.892958,145.05342,22 Railway Road,CARNEGIE,20740000,house,2015,2,1,2,SC_041,1022,19920,874,27,0,hospital_108,2950,S_015,643
1971,-37.784504,144.879322,2/43 Cathcart Street,MAIDSTONE,6750000,house,2016,2,1,1,SC_052,1424,20023,1997,19,0,hospital_056,1135,S_049,1531
5224,-37.869322,144.811657,49 Maidstone Street,ALTONA,7200000,house,2014,3,1,1,SC_033,5662,19925,490,32,0,hospital_141,7064,S_128,1619
15142,-37.729587,144.919971,24 Wendora Street,STRATHMORE,8840000,house,2016,2,1,1,SC_082,1359,20034,736,27,0,hospital_184,1929,S_197,1862
36588,-37.67409134,145.0278626,85 William Street,LALOR,3080000,house,2008,3,1,0,SC_062,5659,20006,1313,40,0,hospital_053,2699,S_228,969
25203,-37.5994072,144.9316101,12 Egton Court,CRAIGIEBURN,4745000,house,2008,4,2,2,SC_110,739,40221,1067,46,0,hospital_104,5794,S_005,630
12948,-37.721263,144.76558,30 Fescue Place,DELAHEY,2640000,house,2014,3,1,1,SC_048,2487,20000,2366,39,0,hospital_057,6133,S_094,2309
78710,-37.940325,145.152526,17 Whitworth Avenue,SPRINGVALE,6930000,house,2013,2,1,0,SC_073,4795,19913,1026,43,0,hospital_076,3484,S_075,1467
34070,-37.722968,145.001467,181 Spring Street,RESERVOIR,5225000,house,2015,2,1,1,SC_103,1850,20011,616,29,0,hospital_139,672,S_085,1581
40977,-37.706701,145.065223,6 Westham Court,BUNDOORA,28960000,house,2013,3,1,2,SC_047,4692,19984,1703,34,0,hospital_037,889,S_155,1275
10320,-37.791749,144.92637,26 Hopetoun Street,KENSINGTON,17400000,house,2016,2,1,1,SC_011,1377,20041,430,13,0,hospital_114,473,S_086,526
8423,-37.75328064,144.7546234,32 Billungah Place,BURNSIDE,5525000,house,2008,3,2,1,SC_048,2539,20002,4107,33,0,hospital_057,5330,S_156,63
54665,-37.824516,145.02326200000005,65 Evansdale Road,HAWTHORN,11748000,house,2013,3,2,0,SC_083,1174,19905,301,18,0,hospital_086,886,S_208,1186
27514,-37.579741,144.919656,67 Mareeba Way,CRAIGIEBURN,3840000,house,2014,3,2,2,SC_005,580,40221,3224,46,0,hospital_104,7899,S_178,2029
17042,-37.714798,144.946914,30 South Street,HADFIELD,8120000,house,2011,4,3,2,SC_030,1980,19962,1200,33,0,hospital_084,4490,S_004,1126
30300,-37.76443481,144.9941101,64 Beaconsfield Parade,NORTHCOTE,23120000,house,2008,3,1,1,SC_103,2851,20015,262,21,0,hospital_035,1221,S_105,1707
85921,-37.893361,144.989872,1/37 Cole Street,BRIGHTON,8000000,house,2014,3,2,2,SC_015,2862,19953,1310,19,0,hospital_116,1920,S_193,1584
44317,-37.702147,145.09108799999996,15 Hamlet Street,GREENSBOROUGH,9880000,house,2016,4,2,2,SC_062,5640,19984,1172,34,0,hospital_075,1343,S_020,840
87927,-37.93384933,145.0016632,70 Holyrood Street,HAMPTON,25670000,house,2009,3,2,0,SC_046,3281,19949,460,27,0,hospital_036,972,S_088,370
24370,-37.70911026,144.9750061,38 Percy Street,FAWKNER,6336000,house,2008,3,1,1,SC_030,3395,19962,1414,33,0,hospital_139,2238,S_030,2402
26317,-37.58322906,144.930954,3 Catani Place,CRAIGIEBURN,2800000,house,2008,3,2,2,SC_005,1337,40221,2339,46,0,hospital_104,7568,S_178,1229
91845,-37.98426,145.043014,84 Pellatt Street,BEAUMARIS,14560000,house,2011,3,1,1,SC_079,3914,19865,1962,40,0,hospital_055,926,S_011,1730
16909,-37.70362854,144.9489594,25-27 HYDE STREET,HADFIELD,7280000,house,2009,3,1,1,SC_030,3205,19961,933,35,0,hospital_139,4594,S_004,976
22429,-37.739864,144.954488,268 Bell Street,COBURG,5060000,house,2014,3,1,2,SC_030,915,19965,826,28,0,hospital_084,1621,S_172,967
93605,-37.99731,145.08880200000004,6A Cedric Street,PARKDALE,8384000,house,2011,3,1,1,SC_003,2914,19863,1037,45,0,hospital_001,1586,S_119,1211
42870,-37.717255,145.07898899999995,151 Somers Avenue,MACLEOD,5010000,house,2010,4,2,1,SC_017,4384,19984,819,34,0,hospital_037,2574,S_020,2324
75039,-37.897788,145.069255,32 Kangaroo Road,MURRUMBEENA,7944000,house,2009,4,1,2,SC_087,1504,19918,804,31,0,hospital_159,2721,S_167,1504
81151,-37.981259,145.224735,30 Grace Avenue,DANDENONG,9265000,house,2013,4,1,3,SC_112,1068,19888,1635,53,0,hospital_119,665,S_183,969
1729,-37.81020737,144.8820801,122 Chirnside Street,KINGSVILLE,5280000,house,2007,3,1,0,SC_043,2582,19996,934,15,0,hospital_056,1935,S_201,1753
67433,-37.742127,145.347825,4 Nimblefoot Way,LILYDALE,4760000,house,2011,4,2,2,SC_084,3476,19876,1491,59,0,hospital_151,1402,S_233,1777
18036,-37.67799,144.912799,11 Cavendish Street,BROADMEADOWS,5040000,house,2016,3,1,0,SC_059,2704,20030,823,36,0,hospital_104,3111,S_153,780
62481,-37.824807,145.24041599999995,10 Marden Place,HEATHMONT,5805000,house,2014,3,1,2,SC_032,1686,19871,534,45,0,hospital_105,1539,S_190,1724
77713,-37.935886,145.18021000000005,203 Police Road,MULGRAVE,5908000,house,2013,3,1,2,SC_073,3336,19891,2756,45,0,hospital_161,2905,S_067,727
50852,-37.782414,145.139003,156 Church Road,DONCASTER,13594000,house,2015,4,2,2,SC_091,1257,19897,4273,35,0,hospital_194,2324,S_188,1415
81919,-37.986808,145.247555,2/22 Louis Street,DOVETON,6800000,house,2016,3,2,2,SC_077,2047,19888,3337,53,0,hospital_119,2515,S_195,1358
68377,-37.85919000000001,145.016472,21 Sutherland Road,ARMADALE,37400000,house,2011,4,2,2,SC_038,2195,19945,395,23,0,hospital_132,874,S_013,1027
37106,-37.652307,145.039035,23 Maywood Drive,EPPING,3064000,house,2014,3,1,3,SC_062,4096,20005,786,43,0,hospital_053,1988,S_229,2343
80610,-37.985244,145.204075,1 Carson Street,DANDENONG,4160000,house,2015,3,1,1,SC_112,986,19888,723,53,0,hospital_119,1306,S_183,900
93954,-38.070387,145.121797,470 Station Street,BONBEACH,6890000,house,2012,4,2,2,SC_070,5687,19858,505,55,0,hospital_043,8864,S_077,1860
61441,-37.817917,145.229732,19 Kendall Street,RINGWOOD,14000000,house,2016,2,1,1,SC_032,580,19902,236,43,0,hospital_105,1395,S_040,670
50044,-37.76911545,145.09970090000004,21 Montgomery Place,BULLEEN,10200000,house,2008,4,2,1,SC_009,786,19935,3686,27,0,hospital_193,1437,S_154,814
96669,-37.99856186,145.27041630000005,25 GIBSON STREET,HALLAM,2560000,house,2009,3,2,2,SC_077,2075,19885,2136,58,0,hospital_069,4652,S_212,804
43098,-37.727759000000006,145.09268400000005,33 Tom Roberts Crescent,YALLAMBIE,9450000,house,2014,4,2,1,SC_017,3774,19984,2027,34,0,hospital_075,2774,S_020,2649
79055,-37.94742966,145.15777590000005,4 Rhodes Street,SPRINGVALE,5460000,house,2009,3,1,1,SC_073,5208,19913,445,43,0,hospital_124,3209,S_075,864
42081,-37.738637,145.068723,32 Finlayson Street,ROSANNA,10432000,house,2010,3,1,1,SC_017,1906,19936,524,28,0,hospital_066,1948,S_100,2285
43263,-37.721499,145.103152,7 Binalong Court,YALLAMBIE,7232000,house,2009,4,1,1,SC_017,4883,19986,1758,40,0,hospital_075,1838,S_020,1890
13023,-37.70597839,144.772171,35 Lady Rose Crescent,SYDENHAM,4000000,house,2007,3,2,2,SC_107,3906,20000,568,39,0,hospital_057,7121,S_094,543
73612,-37.86339951,145.271637,38 Paton Crescent,BORONIA,6480000,house,2009,4,2,3,SC_049,4718,19869,1167,53,0,hospital_002,934,S_024,1154
73725,-37.838941,145.28741200000005,448 Dorset Road,BORONIA,4323000,house,2014,4,1,0,SC_022,4453,19870,1723,49,0,hospital_002,2498,S_139,1859
37452,-37.650721,145.026328,44A Wedge Street,EPPING,3681000,house,2015,3,2,2,SC_062,5216,20005,382,43,0,hospital_053,872,S_229,1896
